time,price,qty,quote_qty,Open,High,Low,Close,Volume,returns,volatility
2023-01-03 16:00:00,16642.921738566987,0.2136921005644511,3556.265513333717,16670.9,16680.1,16606.0,16617.3,14840.489,-0.0032092041173789,0.0017410690465238
2023-01-03 17:00:00,16619.886998795388,0.2001479736706246,3326.291194932025,16617.3,16637.0,16600.3,16626.0,9304.479,0.0005235507573433,0.001685867034324
2023-01-03 18:00:00,16634.124947252087,0.1831546602364446,3046.7051488663387,16626.1,16645.8,16621.2,16637.7,5468.815,0.00070371706965,0.0015397410999751
2023-01-03 19:00:00,16633.134779634518,0.1793443760383074,2982.9692569790545,16637.6,16652.0,16615.1,16637.7,5505.693,0.0,0.0014963933581265
2023-01-03 20:00:00,16651.741743921637,0.1942015917439216,3233.9322010378405,16637.6,16665.8,16636.0,16656.1,6661.503,0.0011059220925968,0.001483162488382
2023-01-03 21:00:00,16659.693271405882,0.1867729701111806,3111.539336285316,16656.0,16665.7,16652.4,16658.8,3880.582,0.0001621027731582,0.0014644618973509
2023-01-03 22:00:00,16655.69727831796,0.1690614975484085,2815.76017036483,16658.8,16673.0,16642.9,16670.1,4068.634,0.0006783201671187,0.0014720430564235
2023-01-03 23:00:00,16673.53176079734,0.1920746717291568,3202.8628989084004,16670.2,16688.2,16660.2,16667.2,6070.52,-0.0001739641633822,0.0014507020018769
2023-01-04 00:00:00,16659.49645529253,0.1757955353857476,2928.689893699661,16667.3,16668.4,16645.7,16655.6,4299.783,-0.0006959777287127,0.0014560749981678
2023-01-04 01:00:00,16700.569202308718,0.2113889743969217,3530.7548810122835,16655.6,16730.0,16652.3,16696.1,14283.553,0.002431614592089,0.0014480851542317
2023-01-04 02:00:00,16724.361303688926,0.2067421780582785,3458.029492604884,16696.1,16749.8,16695.5,16729.0,10777.263,0.0019705200615713,0.0015184475452506
2023-01-04 03:00:00,16810.888784087696,0.2502088889161986,4206.663895429575,16729.1,16870.0,16729.0,16855.9,40719.495,0.0075856297447547,0.0022729398014445
2023-01-04 04:00:00,16866.7816263848,0.221365025736618,3733.9614578787946,16855.9,16904.4,16841.0,16852.4,20900.843,-0.0002076424278739,0.0022608042787216
2023-01-04 05:00:00,16842.184165639388,0.1976500037736798,3328.8699806284435,16852.5,16856.5,16832.3,16848.3,7856.39,-0.0002432887897274,0.0022541405816106
2023-01-04 06:00:00,16854.0016680171,0.182203179570283,3070.912683356151,16848.3,16872.9,16842.2,16872.9,6521.234,0.0014600879613968,0.0022481060001324
2023-01-04 07:00:00,16859.730703073696,0.2034708200055076,3430.3862067066325,16872.8,16885.4,16841.1,16862.5,9605.247,-0.0006163730004919,0.0022557761679225
2023-01-04 08:00:00,16862.24313605708,0.2279710438862281,3844.484169924738,16862.5,16913.6,16826.7,16857.1,18658.974,-0.0003202372127503,0.002249111708917
2023-01-04 09:00:00,16846.66923055571,0.1835972075723088,3092.8390312552046,16857.1,16860.4,16824.5,16838.9,6614.273,-0.0010796637618568,0.0022726095914561
2023-01-04 10:00:00,16834.1161913491,0.170897980047238,2876.871031127719,16838.9,16840.9,16826.1,16838.0,4847.863,-5.3447671760076254e-05,0.0020455522936487
2023-01-04 11:00:00,16838.9215427303,0.1687415834258231,2841.432407325194,16837.9,16847.4,16826.2,16826.8,4561.085,-0.00066516213327,0.0020593853352127
2023-01-04 12:00:00,16820.336519455526,0.2182044985265521,3670.0323206302746,16826.7,16838.7,16800.1,16808.0,10884.695,-0.0011172653148547,0.0019105448122982
2023-01-04 13:00:00,16818.107902409596,0.1871195080264084,3147.0685837326987,16808.0,16829.8,16804.3,16820.1,5583.459,0.0007198952879581,0.001910784909961
2023-01-04 14:00:00,16817.0527284615,0.199776454760348,3359.745986521149,16820.2,16852.1,16789.0,16821.0,15888.621,5.3507410776587605e-05,0.0019141377405093
2023-01-04 15:00:00,16803.586274822173,0.2239660435070055,3763.253386170476,16820.9,16850.4,16759.3,16846.5,28117.369,0.0015159621901195,0.0019212254910222
2023-01-04 16:00:00,16857.85894848456,0.2192976791841403,3697.050087209303,16846.5,16890.8,16824.3,16850.7,18406.97,0.0002493099456861,0.0019194998111453
2023-01-04 17:00:00,16894.473438400924,0.2229750250923612,3767.768319132125,16850.8,16945.6,16841.8,16885.4,20882.503,0.0020592616330479,0.0019443372066426
2023-01-04 18:00:00,16929.495176653127,0.2148421119883174,3637.6286858942185,16885.4,16980.0,16864.0,16942.0,23539.176,0.0033520082438081,0.0020342303470563
2023-01-04 19:00:00,16860.314418259906,0.2450872255310648,4132.964994243841,16941.9,16984.6,16777.7,16835.9,46623.188,-0.0062625427930586,0.002573529114531
2023-01-04 20:00:00,16808.693516728625,0.2162873308550185,3635.040614275093,16835.9,16844.2,16766.0,16801.2,14545.323,-0.0020610718761694,0.0026247018312641
2023-01-04 21:00:00,16807.62785716654,0.1743538344219356,2930.429172441232,16801.1,16820.4,16789.1,16819.4,5258.686,0.0010832559579077,0.0025878723619861
2023-01-04 22:00:00,16822.225580434602,0.1599182434107246,2690.1365198711064,16819.3,16837.2,16808.5,16818.7,3870.981,-4.161860708473686e-05,0.0025613985744262
2023-01-04 23:00:00,16839.591061197043,0.1748719300605245,2944.959155077337,16818.7,16860.9,16807.3,16842.1,6500.864,0.0013913084840087,0.0019260195220872
2023-01-05 00:00:00,16847.233106280677,0.2078514224181108,3501.7514412000405,16842.2,16869.0,16817.4,16819.9,8299.923,-0.001318125411914,0.0019470236801423
2023-01-05 01:00:00,16822.517499401627,0.1791894447103877,3014.0496996170414,16819.8,16842.5,16800.0,16825.0,5989.228,0.0003032122664223,0.0019486629192345
2023-01-05 02:00:00,16826.03191213801,0.1233912863285499,2076.1535248406985,16825.0,16836.6,16816.9,16827.9,2381.822,0.0001723625557208,0.0019165463716034
2023-01-05 03:00:00,16819.3050604266,0.1371288940247484,2306.35088882469,16827.9,16828.3,16810.3,16819.0,2848.03,-0.0005288835802448,0.0019154816147369
2023-01-05 04:00:00,16825.24935246176,0.1423342078821033,2394.814180529195,16819.0,16834.7,16815.0,16829.1,2549.775,0.0006005113264759,0.0019216577312476
2023-01-05 05:00:00,16835.077268818437,0.1381753138794932,2326.195959983948,16829.0,16840.7,16829.0,16836.1,2410.192,0.0004159461884474,0.0019098285780973
2023-01-05 06:00:00,16817.676948723845,0.1759347742776117,2958.604536291868,16836.2,16836.2,16804.4,16810.5,4590.842,-0.0015205421683167,0.0019396653109013
2023-01-05 07:00:00,16802.144077534515,0.1948404127736717,3273.498556128852,16810.4,16816.7,16782.4,16816.1,6986.003,0.0003331251301268,0.0019366550774747
2023-01-05 08:00:00,16805.559096172296,0.1581172792536474,2657.2194683561056,16816.1,16822.0,16786.5,16799.9,4779.411,-0.0009633624918974,0.001932408725454
2023-01-05 09:00:00,16791.116810629603,0.1854153718158905,3113.162989942986,16799.9,16806.0,16775.1,16800.6,7577.37,4.166691468387995e-05,0.0019246335511842
2023-01-05 10:00:00,16815.244398857285,0.1881884877218575,3164.549146000486,16800.7,16829.0,16798.2,16816.4,6192.154,0.0009404426032404,0.0019374707160682
2023-01-05 11:00:00,16818.8343592801,0.1717424451317211,2888.7047471774044,16816.4,16830.0,16807.9,16827.0,4609.052,0.0006303370519253,0.0019106484399668
2023-01-05 12:00:00,16817.507542569507,0.1685300247748633,2834.1873951000825,16827.0,16827.0,16807.9,16813.6,4285.55,-0.000796339216735,0.0019161479350234
2023-01-05 13:00:00,16793.828456245643,0.2200984662483707,3696.0429200388,16813.6,16821.1,16770.1,16771.1,14522.537,-0.0025277156587524,0.001917545963462
2023-01-05 14:00:00,16785.736941830943,0.2488518425179211,4177.080641427719,16771.0,16829.0,16740.4,16822.6,26660.991,0.0030707586264466,0.0018898941654979
2023-01-05 15:00:00,16846.949248135217,0.2322792810664974,3913.2444746865576,16822.6,16872.8,16817.0,16836.6,23417.468,0.000832213807616,0.0012939420249848
2023-01-05 16:00:00,16832.36347608868,0.2089274373693944,3516.76649148512,16836.7,16856.8,16816.0,16833.0,8698.276,-0.0002138198923772,0.0012014881043663
2023-01-05 17:00:00,16820.368494282502,0.1875221098552449,3154.053136030141,16833.0,16839.8,16806.7,16806.8,5674.044,-0.0015564664646825,0.0012318457304809
2023-01-05 18:00:00,16820.870468489284,0.1925899371069182,3239.450570145039,16806.8,16840.0,16794.0,16837.0,7502.341,0.001796891734298,0.0012982710031652
2023-01-05 19:00:00,16844.5341870275,0.2003620028486906,3375.072841842884,16837.0,16867.8,16821.0,16856.4,7314.816,0.0011522242679813,0.0012863667976333
2023-01-05 20:00:00,16851.789501439824,0.1848927592547618,3115.810150227249,16856.3,16863.4,16839.4,16852.8,5329.164,-0.0002135687335375,0.0012479820326283
2023-01-05 21:00:00,16841.087784618747,0.1827366752887172,3077.451840504208,16852.8,16857.8,16827.6,16840.0,5015.939,-0.0007595177062564,0.0012613575510809
2023-01-05 22:00:00,16838.550554130044,0.1612765736747284,2715.673370093356,16840.0,16848.6,16825.3,16829.9,2954.103,-0.0005997624703086,0.001269056981286
2023-01-05 23:00:00,16823.792134268537,0.1930633266533066,3247.9847304609216,16829.9,16838.4,16810.0,16823.8,5780.316,-0.0003624501631026,0.0012659018329519
2023-01-06 00:00:00,16841.5669123828,0.2272305205302295,3827.212812479793,16823.8,16865.0,16818.9,16852.1,7028.24,0.0016821407767566,0.0013144063771614
2023-01-06 01:00:00,16837.70771291711,0.1951736624177965,3285.783134691889,16852.1,16854.7,16812.3,16818.1,4807.908,-0.0020175527085645,0.0013910122962003
2023-01-06 02:00:00,16814.791960529572,0.1970635981192774,3313.284828940856,16818.1,16831.2,16795.6,16828.8,6370.672,0.0006362193113371,0.0013543356132648
2023-01-06 03:00:00,16828.075459053016,0.1559020868522857,2623.509076990138,16828.8,16834.2,16820.0,16825.1,2861.271,-0.0002198611903404,0.001354009284304
2023-01-06 04:00:00,16810.503854411272,0.208569875880577,3506.0485602146928,16825.0,16828.0,16796.3,16814.3,6217.468,-0.0006418981165045,0.0013434934904605
2023-01-06 05:00:00,16798.053379305613,0.2106294085357486,3537.8808165225746,16814.4,16814.4,16778.3,16801.4,6139.426,-0.0007672041060287,0.0013556774090294
2023-01-06 06:00:00,16789.977380383156,0.1883731471741417,3162.686209237831,16801.3,16807.3,16773.0,16779.1,5909.454,-0.0013272703465189,0.0013679452146789
2023-01-06 07:00:00,16783.733519655794,0.2056337660427316,3451.260433935204,16779.2,16796.5,16773.4,16785.6,5591.799,0.0003873866893933,0.0013620898659067
2023-01-06 08:00:00,16796.339663163693,0.1974163645541737,3315.83925336148,16785.6,16805.3,16785.6,16792.8,4301.9,0.0004289390906491,0.0013577246354968
2023-01-06 09:00:00,16772.932940847255,0.2155385095574307,3615.126405415877,16792.7,16792.8,16755.0,16781.2,10013.057,-0.00069077223572,0.0012390185832758
2023-01-06 10:00:00,16779.204832841355,0.2126060273220292,3567.119426443331,16781.3,16796.8,16755.3,16760.2,6194.064,-0.0012514003766119,0.0010421910812516
2023-01-06 11:00:00,16731.934096961493,0.2361747604685993,3951.456992572988,16760.2,16764.1,16685.2,16731.4,23022.788,-0.001718356582857,0.0010668907257532
2023-01-06 12:00:00,16727.446393486745,0.203238550217557,3399.6631772305204,16731.5,16742.6,16712.0,16724.4,9061.594,-0.000418375031378,0.00106687234596
2023-01-06 13:00:00,16747.04559150159,0.2602753184519235,4358.749874739593,16724.3,16812.6,16664.8,16766.9,49100.158,0.0025411972925784,0.00120238858292
2023-01-06 14:00:00,16748.382466394687,0.2570632093728752,4305.361227966943,16766.9,16784.0,16715.0,16742.9,19659.166,-0.0014313916108523,0.0011471970149706
2023-01-06 15:00:00,16796.477029251742,0.2456584552992431,4126.442172498946,16743.0,16843.0,16743.0,16834.2,24472.004,0.0054530577140159,0.0016997404118383
2023-01-06 16:00:00,16819.67640214739,0.2237575012201073,3763.654874377745,16834.1,16846.3,16801.6,16820.6,11461.978,-0.0008078791982988,0.0017076597806756
2023-01-06 17:00:00,16816.62256188382,0.1907983190297184,3208.675914603873,16820.5,16836.8,16805.0,16814.9,5380.131,-0.0003388701948798,0.0017016143547119
2023-01-06 18:00:00,16841.52917514412,0.2357835495083078,3971.017515895219,16815.0,16858.6,16814.9,16841.5,11125.211,0.0015819303118067,0.0017356715452438
2023-01-06 19:00:00,16906.19552589665,0.255685390387449,4323.207494740607,16841.6,16960.0,16837.7,16932.6,30019.766,0.0054092568951695,0.0021062244460815
2023-01-06 20:00:00,16960.625621626394,0.2469902286841098,4189.274937163375,16932.7,17030.0,16881.0,16888.7,41959.935,-0.0025926319643763,0.0021769115310627
2023-01-06 21:00:00,16913.54434995591,0.2204819633584794,3729.124023905163,16888.6,16943.4,16881.8,16922.9,11252.297,0.0020250226482796,0.0021564807053158
2023-01-06 22:00:00,16941.122820348075,0.1750715423080146,2965.915587060368,16923.0,16958.9,16922.9,16948.8,6267.036,0.0015304705458283,0.0021727476005859
2023-01-06 23:00:00,16955.63148934141,0.2087916924984501,3540.313653965378,16948.8,16974.4,16935.0,16943.8,8756.306,-0.0002950061361276,0.0021738633654702
2023-01-07 00:00:00,16944.213007036746,0.2003309773260359,3394.398407505864,16943.9,16970.0,16924.8,16970.0,6405.583,0.0015462883178507,0.0021761762389642
2023-01-07 01:00:00,16953.889004374174,0.1766414783899835,2994.803362093182,16969.9,16973.6,16935.2,16941.1,4401.729,-0.0017030053034767,0.0022137598292881
2023-01-07 02:00:00,16938.206981769075,0.1773313076749943,3003.6695205941933,16941.1,16947.4,16927.9,16935.0,3939.415,-0.0003600710697652,0.0021840282586969
2023-01-07 03:00:00,16940.265255286722,0.1570451990855401,2660.4183130120023,16934.9,16948.1,16929.5,16944.4,3297.321,0.0005550634780042,0.0021840373247849
2023-01-07 04:00:00,16936.220535002147,0.1549891404380637,2624.9318596232897,16944.3,16945.0,16928.0,16930.0,2526.168,-0.0008498382946579,0.0022040274283649
2023-01-07 05:00:00,16929.322301842643,0.1540693185141854,2608.28352295993,16930.0,16933.2,16925.2,16926.9,2107.052,-0.0001831069108091,0.0021935907664125
2023-01-07 06:00:00,16922.46061266819,0.1814019039514971,3069.726697867361,16926.8,16930.0,16915.8,16925.1,3410.9,-0.0001063396132784,0.0021619848111745
2023-01-07 07:00:00,16935.216137783103,0.1584764999053687,2683.874485521418,16925.1,16940.9,16925.1,16939.8,2512.011,0.0008685325345196,0.0020992675106886
2023-01-07 08:00:00,16931.240209856613,0.1961536891083468,3321.4208588927927,16939.8,16946.4,16920.6,16922.2,4131.389,-0.0010389733054698,0.0021199277356887
2023-01-07 09:00:00,16921.449776496884,0.1844626514527702,3121.3302599694152,16922.1,16927.1,16915.3,16924.1,3136.234,0.0001122785453426,0.0020712917819854
2023-01-07 10:00:00,16915.462538554028,0.1476195828323488,2496.9307961733493,16924.0,16924.1,16905.6,16917.1,2823.815,-0.0004136113589496,0.0020343238176984
2023-01-07 11:00:00,16912.481864219815,0.1688136281588447,2855.012499498596,16917.2,16920.0,16903.0,16912.3,3366.819,-0.0002837365742355,0.0016747682377585
2023-01-07 12:00:00,16909.322120667523,0.1675587676508343,2833.2988693196403,16912.3,16915.1,16902.0,16912.6,3263.207,1.773856897036019e-05,0.0016578568768264
2023-01-07 13:00:00,16920.298332935465,0.1819755709397628,3079.0155168297924,16912.5,16931.7,16906.5,16911.9,4573.774,-4.138926007812849e-05,0.0016533967180496
2023-01-07 14:00:00,16920.785050904797,0.1912025340695113,3235.235150480324,16911.9,16943.2,16900.1,16931.7,5990.949,0.0011707732425096,0.0016389670979461
2023-01-07 15:00:00,16934.42130410655,0.1610222530521642,2726.84843618202,16931.8,16944.0,16928.9,16934.5,2901.621,0.0001653702817792,0.0011060881406267
2023-01-07 16:00:00,16920.55094573348,0.1671484110724665,2828.2431516508645,16934.5,16934.5,16910.4,16916.4,3508.278,-0.0010688239983465,0.0009605608054067
2023-01-07 17:00:00,16921.208100601758,0.1595830118808825,2700.30528853572,16916.4,16929.8,16914.1,16923.2,2068.515,0.0004019767799294,0.0008499980743904
2023-01-07 18:00:00,16928.775247287813,0.1541064135290363,2608.8643147734524,16923.2,16933.3,16923.2,16932.2,1931.878,0.0005318143140777,0.0007820524348081
2023-01-07 19:00:00,16933.85255191834,0.130345160154875,2207.2465026399154,16932.1,16939.6,16929.6,16937.3,1851.553,0.0003012012615015,0.0007835314504434
2023-01-07 20:00:00,16936.871215175477,0.1847110146275908,3128.4517821884533,16937.3,16945.8,16930.1,16939.3,3573.604,0.0001180825751447,0.0006932566375516
2023-01-07 21:00:00,16935.129766374637,0.1823037825059101,3087.2945779446527,16939.3,16942.0,16929.1,16931.5,2621.893,-0.0004604676698564,0.000588955776628
2023-01-07 22:00:00,16929.383064644855,0.1473684756584198,2494.8626959297685,16931.5,16932.4,16922.9,16930.4,1846.527,-6.496766382180219e-05,0.0005838778895801
2023-01-07 23:00:00,16935.124304267163,0.1503516613256873,2546.200830662844,16930.4,16940.4,16925.6,16936.5,1782.87,0.0003602986344091,0.0005754608883009
2023-01-08 00:00:00,16925.53361726812,0.2085015570617329,3528.8046247786533,16936.5,16949.3,16905.0,16919.4,6829.26,-0.0010096537064918,0.0005885059325511
2023-01-08 01:00:00,16921.1556128462,0.1844058632881555,3120.325908956983,16919.3,16930.0,16908.6,16924.8,3755.241,0.0003191602539096,0.0005923840478695
2023-01-08 02:00:00,16921.206485633615,0.1483582461385152,2510.370645241654,16924.9,16927.4,16912.3,16925.4,1786.53,3.545093590484605e-05,0.0005919687800875
2023-01-08 03:00:00,16929.441643937516,0.1671491445574014,2829.898527151004,16925.5,16939.5,16923.2,16939.0,2696.45,0.0008035260614223,0.0005871135745199
